evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t4_slope_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,slope,"{""opt_high"": 5, ""sub_low"": 5, ""sub_high"": 15, ""unit"": ""degrees (inferred)"", ""direction"": ""lower_is_better""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",structural_suitability,literature_relationship,table,practice_technology,,low,"Slope
29.6
<5
5–15
> 15
3
2
1
High
Medium
Low",7,false,Slope,,,"[query 2026-09-18 by peetmate; reason:other; note:optimum is 0-5
medium is 5-15
low 15 - unknown] [dropped 2026-08-06 by Namita-J; reason:smuggled_number] general — applies cross-family; AHP weight 29.6%",page,,,,,,,,
ev_t4_precip_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,annual_precipitation,"{""opt_low"": 985, ""sub_low"": 965, ""sub_high"": 985, ""unit"": ""mm (annual inferred)"", ""direction"": ""higher_is_better""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",structural_suitability,literature_relationship,table,practice_technology,,low,"Rainfall
10.4
<965mm
965-985mm
>985mm
1
2
3
Low
Medium
High",7,false,Rainfall,,,"[VERIFY-FLAG mismatch: unit=""mm/yr"" not stated in quote (quote says ""mm"" only; ""annual"" is inferred, not explicit); no upper bound on optimal range encoded or present in quote.] general — applies cross-family; AHP weight 10.4%",page,,,,,,,,
ev_t4_soilph_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,soil_ph,"{""opt_low"": 6.6, ""opt_high"": 7.3, ""sub_low_lower"": 5.6, ""sub_high_lower"": 6.5, ""sub_low_upper"": 7.4, ""sub_high_upper"": 8.4, ""abs_min_suitability_low"": 5.5, ""abs_max_suitability_low"": 8.5, ""unit"": ""pH"", ""note"": ""boundaries at 5.5 and 8.5 are Low-class thresholds, not hard exclusions""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",structural_suitability,literature_relationship,table,practice_technology,,low,"pH
1
6.6-7.3
7.4-8.4, 6.5-5.6
< 5.5, >8.5
3
2
1
High
Medium
Low",7,false,pH,,,"[VERIFY-FLAG mismatch: abs_min=5.5 and abs_max=8.5 encoded as hard exclusions but quote assigns score=1 (Low suitability) to <5.5 and >8.5, not exclusion; bimodal medium range [5.6-6.5] and [7.4-8.4] collapsed into single sub_low/sub_high, losing the upper sub-optimal band.] general — applies cross-family; FAO-based land evaluation",page,,,,,,,,
ev_t4_soc_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,soil_organic_carbon,"{""opt_low"": 0.75, ""sub_low"": 0.5, ""sub_high"": 0.75, ""unit"": ""%"", ""direction"": ""higher_is_better""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",structural_suitability,literature_relationship,table,practice_technology,,low,"Organic carbon (%)
1
>0.75
0.75-.50
< 0.50
3
2
1
High
Medium
Low",7,false,Organic carbon (%),,,[VERIFY-FLAG mismatch: sub_low=0.50 (medium lower bound explicitly stated in quote) omitted from relationship; quote supports a three-class structure but only opt_low encoded.] general — applies cross-family; FAO-based land evaluation,page,,,,,,,,
ev_t4_landcover_ahmad17_1,ahmad_2017,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""direction"": ""open_land_target""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,"All classified dataset con-
taining four classes namely vegetation, water, settlement 
and open area. The open area land was evaluated for the 
agroforestry suitability studies was our objective of this 
research.",6,true,LULC / open area,,,"[reviewed 2026-09-18 by peetmate; reason:confirmed_pass; note:ok, but not terribly useful]",page,,,,,,,,
ev_T4_slope_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__cross_family,slope,"{""direction"": ""negative"", ""thresholds_pct"": [{""label"": ""High"", ""range"": ""<5""}, {""label"": ""Medium"", ""range"": ""5-15""}, {""label"": ""Low"", ""range"": "">15""}], ""weight_pct"": 17.2}",,structural_suitability,literature_relationship,table,practice_technology,,high,"Tab.2. Weight factors/ranks for determining Agroforestry suitability mapping 
Agroforestry suitability 
mapping 
Weights % Value/Description Ranks Suitability 
Soil fertility status  45.8 Three categories based 
on weighted average output 
3 
2 
1 
High  
Medium 
Low 
Slope  17.2 <5 
5-15 
>15 
3 
2 
1 
High  
Medium 
Low",8,true,Slope,,,[reviewed 2026-09-18 by peetmate] general — applies cross-family,page,,,,,,,,2026-06-18.section-scope
ev_T4_soc_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__cross_family,soil_organic_carbon,"{""direction"": ""positive"", ""thresholds_pct"": [{""label"": ""High"", ""range"": "">0.75""}, {""label"": ""Medium"", ""range"": ""0.75-0.50""}, {""label"": ""Low"", ""range"": ""<0.50""}], ""weight_in_soil_fertility_composite_pct"": 20}",,structural_suitability,literature_relationship,table,practice_technology,,high,Organic carbon (%) 20 >0.75 0.75-.50 < 0.50 3 2 1 High Medium Low,4,true,Organic carbon (%),,,"[query 2026-09-18 by peetmate; reason:off_scope; note:this table seems to be about determining soil fertility status is this directly related to the papers method for calculating AF sutiabilty? if it is this needs to be noted and explained, if not the claim should be rejected.] [reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] general — applies cross-family",page,,,,,,,,
ev_T4_soilph_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__cross_family,soil_ph,"{""optimal_range"": ""6.5-8.5"", ""reduced_range"": ""<6.5 or >8.5"", ""weight_in_soil_fertility_composite_pct"": 20}",,structural_suitability,literature_relationship,table,practice_technology,,low,"pH 20 8.5-6.5 <6.5, >8.5 3 2 High Medium",4,false,pH,,,[dropped 2026-09-18 by peetmate] general — applies cross-family,page,,,,,,,dropped,2026-06-18.section-scope
ev_T4_canopy_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__cross_family,tree_canopy_cover,"{""direction"": ""positive"", ""thresholds"": [{""label"": ""Low"", ""range"": ""<0.2""}, {""label"": ""Medium"", ""range"": ""0.2-0.5""}, {""label"": ""High"", ""range"": "">0.5""}], ""weight_pct"": 14.4}",,structural_suitability,literature_relationship,table,practice_technology,,low,NDVI 14.4 <0.2 0.2-0.5 >0.5 1 2 3 Low Medium High,8,false,NDVI,,,[VERIFY-FLAG scope: cannot_expand — narrow; no fuller verbatim context] NDVI used as vegetation density proxy for agroforestry suitability scoring; general — applies cross-family,page,,,,,,,,2026-06-18.section-scope
ev_T4_landcover_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__cross_family,land_cover,"{""agriculture_pct_in_very_high_suitability"": 86.4, ""open_area_pct_in_very_high_suitability"": 30.2}",,structural_suitability,literature_relationship,primary_measured,practice_technology,,high,86.4 % (agriculture) and 30.2% (open area) of land falls into very high agroforestry suitable,10,false,Land Use/Land cover,,,[dropped 2026-09-18 by peetmate; reason:other; note:this is agroforestry suitability in certain LULCs it is not a an evidence source. 86.4% agriculture pct in very high suitability is not an appropriate evidence sources. We need to quote the suitability methods not subsequent overlays.] general — applies cross-family,page,,,,,,,dropped,
ev_t4_lndcov_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""direction"": ""positive"", ""threshold_pct_suit"": 50, ""area_fraction"": 0.73}","{""region"": ""South Asia"", ""crop_type"": ""rainfed""}",structural_suitability,literature_relationship,table,practice_technology,,high,Approximately 73% of the rainfed area showed agroforestry suitability greater than 50% which gives adequate opportunity to harness agroforestry practices such as the silivi-pastoral system with better soil management,11,false,rainfed cropland agroforestry suitability,,,"[dropped 2026-09-18 by peetmate; reason:off_scope; note:seems to be a description of mapped suitability for an area, this is not at all useful for implementing a suitability analysis. BAD MISTAKE LEARN NOT TO DO THIS AGAIN.]",page,,,,,,,dropped,2026-06-18.section-scope
ev_t4_arid_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,aridity_index,,"{""region"": ""South Asia""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,medium,"The northwest parts of the South Asian region are mostly having less than 25% agroforestry suitability categories due to low soil fertility, low precipitation and dry environment (low aridity index values).",7,true,aridity index,,,"[query 2026-09-18 by peetmate; reason:confirmed_pass; note:this is an interesting paper but it is hard to get any variable relationships out of it it, there is a lot of information hhidden in the figures. If you did not interpret the figures you may need to ask me to procide you sscreengrabs. Inpaeticular Fig8 and Table2.] [reviewed 2026-06-22 by peetmate; reason:confirmed_pass; note:this is an interesting paper but it is hard to get any variable relationships out of it it, there is a lot of information hhidden in the figures. If you did not interpret the figures you may need to ask me to procide you sscreengrabs. Inpaeticular Fig8 and Table2.]",page,,,,,,,,
ev_t4_tcc_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,tree_canopy_cover,"{""threshold_pct"": 10, ""area_fraction_above"": 0.195}","{""region"": ""South Asia"", ""year"": 2000}",structural_suitability,literature_relationship,primary_measured,practice_technology,,high,Tree cover percent greater than 10% (which represents the forest as per definition by FAO 2010) occupied 19.5% of the total geographical area.,7,false,tree cover percent,,,"[dropped 2026-09-18 by peetmate; reason:off_scope; note:tree cover != agroforestry, bad mistake, avoid in future. This is general description of a global trend or study area.]",page,,,,,,,dropped,
ev_t4_tcc_brandt2015_1,brandt_2015,agroforestry,agroforestry__planted_silvoarable,tree_canopy_cover,"{""abs_max"": 10, ""unit"": ""%"", ""direction"": ""suitable_below""}","{""country"": ""Kenya""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Proxy dataset: percentage of cropland area (Fritz et al., 2015) restricted to regions with a tree cover b10% (Hansen et al., 2013).
Assumption: regions with higher proportions of cropland show potential for integrating trees into agricultural landscapes that lack a minimum tree cover aligning this CSA practice with the national policy target in Kenya to achieve a tree cover of at least 10%
(Government of Kenya, 2007).",6,true,tree cover,,,"[reviewed 2026-09-18 by peetmate; reason:confirmed_pass] Government of Kenya, 2007. Kenya Vision 2030.",page,,,,,Used as proxy for agroforestry suitability: cropland areas with <10% tree cover indicate potential for integrating trees.,6,,
ev_t4_lc_brandt2015_1,brandt_2015,agroforestry,agroforestry__planted_silvoarable,land_cover,,"{""country"": ""Kenya""}",structural_suitability,scoping_candidate,table,practice_technology,,low,Agroforestry integrates trees into croplands and pastures.,6,false,cropland area,,,[dropped 2026-09-18 by peetmate; reason:off_scope],page,,,,,Cropland land cover used as system_constraint proxy: cropland areas targeted for integrating agroforestry trees.,6,dropped,2026-06-18.section-scope
ev_t4_prec_brandt2015_1,brandt_2015,agroforestry,agroforestry__cross_family,annual_precipitation,,"{""country"": ""Kenya""}",structural_suitability,scoping_candidate,table,practice_technology,,low,"‘Annual precipitation’ was selected as indicator for water availability and ecosystem
productivity. The availability of water largely determines agricultural productivity.",5,false,Annual precipitation,,,[dropped 2026-09-18 by peetmate; reason:off_scope] general — applies cross-family,page,,,,,Annual precipitation used as biophysical vulnerability indicator; water availability determines agricultural productivity.,5,dropped,2026-06-18.section-scope
